EZE00100082,18020228,TMAX,21,,,E,
EZE00100082,18020228,TMIN,-28,,,E,
GM000010962,18020228,PRCP,0,,,E,
ITE00100554,18020228,TMAX,113,,,E,
ITE00100554,18020228,TMIN,81,,,E,
ITE00105250,18020228,PRCP,0,,,E,
EZE00100082,18020301,TMAX,27,,,E,
EZE00100082,18020301,TMIN,8,,,E,
GM000010962,18020301,PRCP,0,,,E,
ITE00100554,18020301,TMAX,106,,,E,
ITE00100554,18020301,TMIN,81,,,E,
ITE00105250,18020301,PRCP,0,,,E,
EZE00100082,18020302,TMAX,42,,,E,
EZE00100082,18020302,TMIN,-1,,,E,
GM000010962,18020302,PRCP,0,,,E,
ITE00100554,18020302,TMAX,94,,,E,
ITE00100554,18020302,TMIN,79,,,E,
ITE00105250,18020302,PRCP,14,,,E,
EZE00100082,18020303,TMAX,32,,,E,
EZE00100082,18020303,TMIN,-7,,,E,
GM000010962,18020303,PRCP,0,,,E,
ITE00100554,18020303,TMAX,100,,,E,
ITE00100554,18020303,TMIN,85,,,E,
ITE00105250,18020303,PRCP,7,,,E,
EZE00100082,18020304,TMAX,20,,,E,
EZE00100082,18020304,TMIN,-12,,,E,
GM000010962,18020304,PRCP,0,,,E,
ITE00100554,18020304,TMAX,94,,,E,
ITE00100554,18020304,TMIN,79,,,E,
ITE00105250,18020304,PRCP,0,,,E,
EZE00100082,18020305,TMAX,39,,,E,
EZE00100082,18020305,TMIN,0,,,E,
GM000010962,18020305,PRCP,0,,,E,
ITE00100554,18020305,TMAX,113,,,E,
ITE00100554,18020305,TMIN,79,,,E,
ITE00105250,18020305,PRCP,0,,,E,
EZE00100082,18020306,TMAX,30,,,E,
EZE00100082,18020306,TMIN,13,,,E,
GM000010962,18020306,PRCP,0,,,E,
ITE00100554,18020306,TMAX,113,,,E,
ITE00100554,18020306,TMIN,81,,,E,
ITE00105250,18020306,PRCP,0,,,E,
EZE00100082,18020307,TMAX,46,,,E,
EZE00100082,18020307,TMIN,-18,,,E,
GM000010962,18020307,PRCP,0,,,E,
ITE00100554,18020307,TMAX,138,,,E,
ITE00100554,18020307,TMIN,91,,,E,
ITE00105250,18020307,PRCP,0,,,E,
EZE00100082,18020308,TMAX,44,,,E,
EZE00100082,18020308,TMIN,10,,,E,
GM000010962,18020308,PRCP,0,,,E,
ITE00100554,18020308,TMAX,106,,,E,
ITE00100554,18020308,TMIN,94,,,E,
ITE00105250,18020308,PRCP,0,,,E,
EZE00100082,18020309,TMAX,35,,,E,
EZE00100082,18020309,TMIN,13,,,E,
GM000010962,18020309,PRCP,0,,,E,
ITE00100554,18020309,TMAX,106,,,E,
ITE00100554,18020309,TMIN,66,,,E,
ITE00105250,18020309,PRCP,0,,,E,
EZE00100082,18020310,TMAX,38,,,E,
EZE00100082,18020310,TMIN,14,,,E,
GM000010962,18020310,PRCP,13,,,E,
ITE00100554,18020310,TMAX,104,,,E,
ITE00100554,18020310,TMIN,44,,,E,
ITE00105250,18020310,PRCP,0,,,E,
EZE00100082,18020311,TMAX,85,,,E,
EZE00100082,18020311,TMIN,14,,,E,
GM000010962,18020311,PRCP,0,,,E,
ITE00100554,18020311,TMAX,113,,,E,
ITE00100554,18020311,TMIN,66,,,E,
ITE00105250,18020311,PRCP,0,,,E,
EZE00100082,18020312,TMAX,102,,,E,
EZE00100082,18020312,TMIN,2,,,E,
GM000010962,18020312,PRCP,0,,,E,
ITE00100554,18020312,TMAX,110,,,E,
ITE00100554,18020312,TMIN,54,,,E,
ITE00105250,18020312,PRCP,0,,,E,
EZE00100082,18020313,TMAX,72,,,E,
EZE00100082,18020313,TMIN,13,,,E,
GM000010962,18020313,PRCP,0,,,E,
ITE00100554,18020313,TMAX,110,,,E,
ITE00100554,18020313,TMIN,60,,,E,
ITE00105250,18020313,PRCP,106,,,E,
EZE00100082,18020314,TMAX,44,,,E,
EZE00100082,18020314,TMIN,1,,,E,
GM000010962,18020314,PRCP,31,,,E,
ITE00100554,18020314,TMAX,54,,,E,
ITE00100554,18020314,TMIN,44,,,E,
ITE00105250,18020314,PRCP,12,,,E,
EZE00100082,18020315,TMAX,31,,,E,
EZE00100082,18020315,TMIN,-23,,,E,
GM000010962,18020315,PRCP,13,,,E,
ITE00100554,18020315,TMAX,66,,,E,
ITE00100554,18020315,TMIN,31,,,E,
ITE00105250,18020315,PRCP,0,,,E,
EZE00100082,18020316,TMAX,28,,,E,
EZE00100082,18020316,TMIN,-43,,,E,
GM000010962,18020316,PRCP,0,,,E,
ITE00100554,18020316,TMAX,113,,,E,
ITE00100554,18020316,TMIN,41,,,E,
ITE00105250,18020316,PRCP,76,,,E,
EZE00100082,18020317,TMAX,30,,,E,
EZE00100082,18020317,TMIN,-36,,,E,
GM000010962,18020317,PRCP,0,,,E,
ITE00100554,18020317,TMAX,91,,,E,
ITE00100554,18020317,TMIN,44,,,E,
ITE00105250,18020317,PRCP,72,,,E,
EZE00100082,18020318,TMAX,74,,,E,
EZE00100082,18020318,TMIN,-6,,,E,
GM000010962,18020318,PRCP,0,,,E,
ITE00100554,18020318,TMAX,98,,,E,
ITE00100554,18020318,TMIN,25,,,E,
ITE00105250,18020318,PRCP,5,,,E,
EZE00100082,18020319,TMAX,109,,,E,
EZE00100082,18020319,TMIN,1,,,E,
GM000010962,18020319,PRCP,0,,,E,
ITE00100554,18020319,TMAX,100,,,E,
ITE00100554,18020319,TMIN,41,,,E,
ITE00105250,18020319,PRCP,0,,,E,
EZE00100082,18020320,TMAX,118,,,E,
EZE00100082,18020320,TMIN,13,,,E,
GM000010962,18020320,PRCP,0,,,E,
ITE00100554,18020320,TMAX,141,,,E,
ITE00100554,18020320,TMIN,46,,,E,
ITE00105250,18020320,PRCP,0,,,E,
EZE00100082,18020321,TMAX,145,,,E,
EZE00100082,18020321,TMIN,44,,,E,
GM000010962,18020321,PRCP,0,,,E,
ITE00100554,18020321,TMAX,106,,,E,
ITE00100554,18020321,TMIN,94,,,E,
ITE00105250,18020321,PRCP,0,,,E,
EZE00100082,18020322,TMAX,146,,,E,
EZE00100082,18020322,TMIN,66,,,E,
GM000010962,18020322,PRCP,0,,,E,
ITE00100554,18020322,TMAX,98,,,E,
ITE00100554,18020322,TMIN,88,,,E,
ITE00105250,18020322,PRCP,0,,,E,
EZE00100082,18020323,TMAX,81,,,E,
EZE00100082,18020323,TMIN,38,,,E,
GM000010962,18020323,PRCP,0,,,E,
ITE00100554,18020323,TMAX,131,,,E,
ITE00100554,18020323,TMIN,54,,,E,
ITE00105250,18020323,PRCP,0,,,E,
EZE00100082,18020324,TMAX,72,,,E,
EZE00100082,18020324,TMIN,34,,,E,
GM000010962,18020324,PRCP,16,,,E,
ITE00100554,18020324,TMAX,138,,,E,
ITE00100554,18020324,TMIN,54,,,E,
ITE00105250,18020324,PRCP,0,,,E,
EZE00100082,18020325,TMAX,108,,,E,
EZE00100082,18020325,TMIN,25,,,E,
GM000010962,18020325,PRCP,0,,,E,
ITE00100554,18020325,TMAX,138,,,E,
ITE00100554,18020325,TMIN,63,,,E,
ITE00105250,18020325,PRCP,32,,,E,
EZE00100082,18020326,TMAX,132,,,E,
EZE00100082,18020326,TMIN,55,,,E,
GM000010962,18020326,PRCP,0,,,E,
ITE00100554,18020326,TMAX,138,,,E,
ITE00100554,18020326,TMIN,66,,,E,
ITE00105250,18020326,PRCP,0,,,E,
EZE00100082,18020327,TMAX,135,,,E,
EZE00100082,18020327,TMIN,58,,,E,
GM000010962,18020327,PRCP,0,,,E,
ITE00100554,18020327,TMAX,154,,,E,
ITE00100554,18020327,TMIN,73,,,E,
ITE00105250,18020327,PRCP,0,,,E,
EZE00100082,18020328,TMAX,153,,,E,
EZE00100082,18020328,TMIN,36,,,E,
GM000010962,18020328,PRCP,0,,,E,
ITE00100554,18020328,TMAX,156,,,E,
ITE00100554,18020328,TMIN,100,,,E,
ITE00105250,18020328,PRCP,0,,,E,
EZE00100082,18020329,TMAX,163,,,E,
EZE00100082,18020329,TMIN,54,,,E,
GM000010962,18020329,PRCP,0,,,E,
ITE00100554,18020329,TMAX,169,,,E,
ITE00100554,18020329,TMIN,85,,,E,
ITE00105250,18020329,PRCP,0,,,E,
EZE00100082,18020330,TMAX,77,,,E,
EZE00100082,18020330,TMIN,33,,,E,
GM000010962,18020330,PRCP,73,,,E,
ITE00100554,18020330,TMAX,100,,,E,
ITE00100554,18020330,TMIN,94,,,E,
ITE00105250,18020330,PRCP,0,,,E,
EZE00100082,18020331,TMAX,53,,,E,
EZE00100082,18020331,TMIN,6,,,E,
GM000010962,18020331,PRCP,25,,,E,
ITE00100554,18020331,TMAX,119,,,E,
ITE00100554,18020331,TMIN,81,,,E,
ITE00105250,18020331,PRCP,0,,,E,
EZE00100082,18020401,TMAX,96,,,E,
EZE00100082,18020401,TMIN,-16,,,E,
GM000010962,18020401,PRCP,0,,,E,
ITE00100554,18020401,TMAX,125,,,E,
ITE00100554,18020401,TMIN,81,,,E,
ITE00105250,18020401,PRCP,0,,,E,
EZE00100082,18020402,TMAX,141,,,E,
EZE00100082,18020402,TMIN,14,,,E,
GM000010962,18020402,PRCP,0,,,E,
ITE00100554,18020402,TMAX,125,,,E,
ITE00100554,18020402,TMIN,56,,,E,
ITE00105250,18020402,PRCP,0,,,E,
EZE00100082,18020403,TMAX,140,,,E,
EZE00100082,18020403,TMIN,40,,,E,
GM000010962,18020403,PRCP,0,,,E,
ITE00100554,18020403,TMAX,125,,,E,
ITE00100554,18020403,TMIN,79,,,E,
ITE00105250,18020403,PRCP,58,,,E,
EZE00100082,18020404,TMAX,154,,,E,
EZE00100082,18020404,TMIN,32,,,E,
GM000010962,18020404,PRCP,0,,,E,
ITE00100554,18020404,TMAX,135,,,E,
ITE00100554,18020404,TMIN,76,,,E,
ITE00105250,18020404,PRCP,0,,,E,
EZE00100082,18020405,TMAX,175,,,E,
EZE00100082,18020405,TMIN,49,,,E,
GM000010962,18020405,PRCP,17,,,E,
ITE00100554,18020405,TMAX,154,,,E,
ITE00100554,18020405,TMIN,69,,,E,
ITE00105250,18020405,PRCP,0,,,E,
EZE00100082,18020406,TMAX,175,,,E,
EZE00100082,18020406,TMIN,40,,,E,
GM000010962,18020406,PRCP,14,,,E,
ITE00100554,18020406,TMAX,163,,,E,
ITE00100554,18020406,TMIN,91,,,E,
ITE00105250,18020406,PRCP,0,,,E,
EZE00100082,18020407,TMAX,130,,,E,
EZE00100082,18020407,TMIN,68,,,E,
GM000010962,18020407,PRCP,92,,,E,
ITE00100554,18020407,TMAX,173,,,E,
ITE00100554,18020407,TMIN,94,,,E,
ITE00105250,18020407,PRCP,0,,,E,
EZE00100082,18020408,TMAX,151,,,E,
EZE00100082,18020408,TMIN,68,,,E,
GM000010962,18020408,PRCP,0,,,E,
ITE00100554,18020408,TMAX,179,,,E,
ITE00100554,18020408,TMIN,104,,,E,
ITE00105250,18020408,PRCP,0,,,E,
EZE00100082,18020409,TMAX,175,,,E,
EZE00100082,18020409,TMIN,94,,,E,
GM000010962,18020409,PRCP,0,,,E,
ITE00100554,18020409,TMAX,179,,,E,
ITE00100554,18020409,TMIN,91,,,E,
ITE00105250,18020409,PRCP,0,,,E,
EZE00100082,18020410,TMAX,140,,,E,
EZE00100082,18020410,TMIN,64,,,E,
GM000010962,18020410,PRCP,0,,,E,
ITE00100554,18020410,TMAX,204,,,E,
ITE00100554,18020410,TMIN,104,,,E,
ITE00105250,18020410,PRCP,0,,,E,
EZE00100082,18020411,TMAX,160,,,E,
EZE00100082,18020411,TMIN,76,,,E,
GM000010962,18020411,PRCP,0,,,E,
ITE00100554,18020411,TMAX,198,,,E,
ITE00100554,18020411,TMIN,116,,,E,
ITE00105250,18020411,PRCP,0,,,E,
EZE00100082,18020412,TMAX,116,,,E,
EZE00100082,18020412,TMIN,50,,,E,
