17,5,MTD5,1.916,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,23,celsius,inferred (ambient),captive bred,NA
18,5,MTD5,1.9413,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,23,celsius,inferred (ambient),captive bred,NA
19,5,MTD5,2.1648,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,23,celsius,inferred (ambient),captive bred,NA
20,5,MTD5,2.186,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,23,celsius,inferred (ambient),captive bred,NA
21,5,MTD5,2.3056,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,23,celsius,inferred (ambient),captive bred,NA
22,5,MTD5,2.357,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,23,celsius,inferred (ambient),captive bred,NA
23,5,MTD5,2.399,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,23,celsius,inferred (ambient),captive bred,NA
24,5,MTD5,2.4238,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,23,celsius,inferred (ambient),captive bred,NA
25,5,MTD5,2.614,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,23,celsius,inferred (ambient),captive bred,NA
26,5,MTD5,2.7288,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,23,celsius,inferred (ambient),captive bred,NA
27,5,MTD5,3.3668,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,23,celsius,inferred (ambient),captive bred,NA
28,5,MTD5,5.024,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,23,celsius,inferred (ambient),captive bred,NA
29,5,MTD5,6.646,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,23,celsius,inferred (ambient),captive bred,NA
30,5,MTD5,7.109,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,23,celsius,inferred (ambient),captive bred,NA
31,5,MTD5,2.297,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
32,5,MTD5,2.647,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
33,5,MTD5,2.688,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
34,5,MTD5,2.836,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
35,5,MTD5,2.9,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
36,5,MTD5,2.956,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
37,5,MTD5,3.079,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
38,5,MTD5,3.081,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
39,5,MTD5,3.216,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
40,5,MTD5,3.264,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
41,5,MTD5,3.302,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
42,5,MTD5,3.391,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
43,5,MTD5,3.926,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
44,5,MTD5,3.957,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
45,5,MTD5,4.203,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
46,5,MTD5,4.405,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
47,5,MTD5,4.949,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
48,5,MTD5,7.817,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
49,5,MTD5,8.258,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
50,5,MTD5,10.335,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
51,5,MTD5,10.47,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
52,5,MTD5,18.582,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,28,celsius,inferred (ambient),captive bred,NA
53,5,MTD5,2.909,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
54,5,MTD5,3.044,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
55,5,MTD5,3.346,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
56,5,MTD5,3.562,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
57,5,MTD5,3.663,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
58,5,MTD5,3.809,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
59,5,MTD5,3.844,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
60,5,MTD5,3.914,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
61,5,MTD5,3.924,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
62,5,MTD5,4.073,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
63,5,MTD5,4.132,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
64,5,MTD5,4.182,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
65,5,MTD5,4.536,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
66,5,MTD5,4.568,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
67,5,MTD5,4.695,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
68,5,MTD5,4.819,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
69,5,MTD5,5.67,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
70,5,MTD5,6.002,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
71,5,MTD5,9.31,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
72,5,MTD5,12.103,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
73,5,MTD5,12.737,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
74,5,MTD5,14.316,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,33,celsius,inferred (ambient),captive bred,NA
75,6,MTD6,0,individual / (1 individual * 24 hour),NA,NA,15,celsius,inferred (ambient),field collected,NA
76,6,MTD6,3,individual / (1 individual * 24 hour),NA,NA,15,celsius,inferred (ambient),field collected,NA
77,6,MTD6,4,individual / (1 individual * 24 hour),NA,NA,15,celsius,inferred (ambient),field collected,NA
78,6,MTD6,5,individual / (1 individual * 24 hour),NA,NA,15,celsius,inferred (ambient),field collected,NA
79,6,MTD6,5,individual / (1 individual * 24 hour),NA,NA,15,celsius,inferred (ambient),field collected,NA
80,6,MTD6,7,individual / (1 individual * 24 hour),NA,NA,15,celsius,inferred (ambient),field collected,NA
81,6,MTD6,8,individual / (1 individual * 24 hour),NA,NA,15,celsius,inferred (ambient),field collected,NA
82,6,MTD6,11,individual / (1 individual * 24 hour),NA,NA,15,celsius,inferred (ambient),field collected,NA
83,6,MTD6,0,individual / (1 individual * 24 hour),NA,NA,20,celsius,inferred (ambient),field collected,NA
84,6,MTD6,6,individual / (1 individual * 24 hour),NA,NA,20,celsius,inferred (ambient),field collected,NA
85,6,MTD6,7,individual / (1 individual * 24 hour),NA,NA,20,celsius,inferred (ambient),field collected,NA
86,6,MTD6,9,individual / (1 individual * 24 hour),NA,NA,20,celsius,inferred (ambient),field collected,NA
87,6,MTD6,9,individual / (1 individual * 24 hour),NA,NA,20,celsius,inferred (ambient),field collected,NA
88,6,MTD6,11,individual / (1 individual * 24 hour),NA,NA,20,celsius,inferred (ambient),field collected,NA
89,6,MTD6,14,individual / (1 individual * 24 hour),NA,NA,20,celsius,inferred (ambient),field collected,NA
90,6,MTD6,16,individual / (1 individual * 24 hour),NA,NA,20,celsius,inferred (ambient),field collected,NA
91,6,MTD6,8,individual / (1 individual * 24 hour),NA,NA,25,celsius,inferred (ambient),field collected,NA
92,6,MTD6,9,individual / (1 individual * 24 hour),NA,NA,25,celsius,inferred (ambient),field collected,NA
93,6,MTD6,11,individual / (1 individual * 24 hour),NA,NA,25,celsius,inferred (ambient),field collected,NA
94,6,MTD6,13,individual / (1 individual * 24 hour),NA,NA,25,celsius,inferred (ambient),field collected,NA
95,6,MTD6,15,individual / (1 individual * 24 hour),NA,NA,25,celsius,inferred (ambient),field collected,NA
96,6,MTD6,15,individual / (1 individual * 24 hour),NA,NA,25,celsius,inferred (ambient),field collected,NA
97,6,MTD6,17,individual / (1 individual * 24 hour),NA,NA,25,celsius,inferred (ambient),field collected,NA
98,6,MTD6,18,individual / (1 individual * 24 hour),NA,NA,25,celsius,inferred (ambient),field collected,NA
99,6,MTD6,11,individual / (1 individual * 24 hour),NA,NA,30,celsius,inferred (ambient),field collected,NA
100,6,MTD6,12,individual / (1 individual * 24 hour),NA,NA,30,celsius,inferred (ambient),field collected,NA
101,6,MTD6,14,individual / (1 individual * 24 hour),NA,NA,30,celsius,inferred (ambient),field collected,NA
102,6,MTD6,14,individual / (1 individual * 24 hour),NA,NA,30,celsius,inferred (ambient),field collected,NA
103,6,MTD6,15,individual / (1 individual * 24 hour),NA,NA,30,celsius,inferred (ambient),field collected,NA
104,6,MTD6,16,individual / (1 individual * 24 hour),NA,NA,30,celsius,inferred (ambient),field collected,NA
105,6,MTD6,17,individual / (1 individual * 24 hour),NA,NA,30,celsius,inferred (ambient),field collected,NA
106,6,MTD6,18,individual / (1 individual * 24 hour),NA,NA,30,celsius,inferred (ambient),field collected,NA
107,11,MTD7,397,milligram (body mass - wet) / (1 gram (body mass - wet) * 24 hour),NA,NA,15,celsius,inferred (ambient),field collected,NA
108,11,MTD7,960,milligram (body mass - wet) / (1 gram (body mass - wet) * 24 hour),NA,NA,22,celsius,inferred (ambient),field collected,NA
109,11,MTD7,1026,milligram (body mass - wet) / (1 gram (body mass - wet) * 24 hour),NA,NA,27,celsius,inferred (ambient),field collected,NA
110,12,MTD8,1.442,millimeter / (1 individual * 1 second),NA,NA,14,celsius,inferred (ambient),field collected,NA
111,12,MTD8,7.6544,millimeter / (1 individual * 1 second),NA,NA,20,celsius,inferred (ambient),field collected,NA
112,13,MTD9,33.5215,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
113,13,MTD9,38.6277,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
114,13,MTD9,42.2708,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
115,13,MTD10,46.5401,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
116,13,MTD9,54.9389,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
117,13,MTD9,60.4807,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
118,13,MTD9,62.6435,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
119,13,MTD10,65.6826,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
120,13,MTD9,65.7363,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
121,13,MTD9,66.3287,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
122,13,MTD10,69.2733,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
123,13,MTD9,69.5885,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
124,13,MTD10,71.6877,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
125,13,MTD9,79.1985,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
126,13,MTD9,81.4623,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
127,13,MTD9,82.1277,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
128,13,MTD10,91.1519,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
129,13,MTD10,93.6408,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
130,13,MTD10,95.7591,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
131,13,MTD9,96.7183,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
132,13,MTD9,99.3191,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
133,13,MTD10,99.6608,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
134,13,MTD9,100.692,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
135,13,MTD10,100.9457,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
136,13,MTD10,109.0308,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
137,13,MTD9,118.5637,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
138,13,MTD10,135.7317,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
139,13,MTD9,160.51,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
140,13,MTD10,160.5855,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
141,13,MTD10,181.0854,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
142,13,MTD10,239.1392,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,7,celsius,inferred (ambient),field collected,NA
143,13,MTD9,13.6958,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
144,13,MTD9,26.2524,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
145,13,MTD9,31.8253,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
146,13,MTD9,32.9328,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
147,13,MTD9,37.6699,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
148,13,MTD9,41.2052,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
149,13,MTD9,43.0582,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
150,13,MTD9,45.0819,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
151,13,MTD10,49.9476,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
152,13,MTD10,50.0498,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
153,13,MTD9,51.1701,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
154,13,MTD9,55.0294,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
155,13,MTD9,57.9866,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
156,13,MTD9,64.8968,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
157,13,MTD9,70.9333,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
158,13,MTD10,82.3512,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
159,13,MTD9,82.504,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
160,13,MTD10,84.9189,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
161,13,MTD9,85.1649,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
162,13,MTD9,94.1892,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
163,13,MTD9,95.3321,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
164,13,MTD10,95.6399,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
165,13,MTD9,97.0143,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
166,13,MTD9,97.7112,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
167,13,MTD9,99.2645,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
168,13,MTD9,99.5742,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
169,13,MTD9,103.0367,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
170,13,MTD9,104.2694,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
171,13,MTD10,125.6823,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
172,13,MTD9,126.5682,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
173,13,MTD9,165.5123,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
174,13,MTD10,187.1032,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
175,13,MTD9,200.6321,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
176,13,MTD9,207.2502,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
177,13,MTD10,218.2091,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
178,13,MTD10,272.4124,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
179,13,MTD10,290.4979,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
180,13,MTD10,300.2449,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
181,13,MTD10,362.5951,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
182,13,MTD10,371.7855,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
183,13,MTD10,390.8557,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
184,13,MTD10,391.917,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
185,13,MTD10,406.2542,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
186,13,MTD10,407.4944,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
187,13,MTD10,436.3903,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
188,13,MTD10,440.0385,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
189,13,MTD10,457.9899,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
190,13,MTD10,475.3555,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
191,13,MTD10,509.5232,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
192,13,MTD10,553.2122,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
193,13,MTD10,588.7826,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
194,13,MTD10,591.6293,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
195,13,MTD10,692.0751,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,12.5,celsius,inferred (ambient),field collected,NA
196,13,MTD9,51.5153,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
197,13,MTD9,54.354,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
198,13,MTD9,55.0575,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
199,13,MTD9,67.7848,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
200,13,MTD9,69.2894,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
201,13,MTD9,80.4667,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
202,13,MTD9,81.017,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
203,13,MTD9,86.1719,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
204,13,MTD9,88.0631,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
205,13,MTD9,90.5222,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
206,13,MTD9,92.1036,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
207,13,MTD9,92.4692,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
208,13,MTD9,98.7631,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
209,13,MTD9,102.6225,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
210,13,MTD9,112.2879,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
211,13,MTD9,113.2424,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
212,13,MTD9,116.9449,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
213,13,MTD9,123.4339,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
214,13,MTD9,128.6864,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
215,13,MTD9,130.5742,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
216,13,MTD9,135.4608,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
217,13,MTD9,139.299,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
218,13,MTD9,155.9381,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
219,13,MTD9,159.4491,milligram (body mass - wet) / (1 individual * 24 hour),NA,NA,19,celsius,inferred (ambient),field collected,NA
