ITE00100554,18030113,TMIN,35,,,E,
EZE00100082,18030114,TMAX,-59,,,E,
EZE00100082,18030114,TMIN,-139,,,E,
GM000010962,18030114,PRCP,12,,,E,
ITE00100554,18030114,TMAX,50,,,E,
ITE00100554,18030114,TMIN,35,,I,E,
EZE00100082,18030115,TMAX,-75,,,E,
EZE00100082,18030115,TMIN,-131,,,E,
GM000010962,18030115,PRCP,20,,,E,
ITE00100554,18030115,TMAX,23,,I,E,
ITE00100554,18030115,TMIN,13,,,E,
EZE00100082,18030116,TMAX,-44,,,E,
EZE00100082,18030116,TMIN,-75,,,E,
GM000010962,18030116,PRCP,0,,,E,
ITE00100554,18030116,TMAX,25,,,E,
ITE00100554,18030116,TMIN,13,,,E,
EZE00100082,18030117,TMAX,-32,,,E,
EZE00100082,18030117,TMIN,-72,,,E,
GM000010962,18030117,PRCP,0,,,E,
ITE00100554,18030117,TMAX,25,,,E,
ITE00100554,18030117,TMIN,13,,,E,
EZE00100082,18030118,TMAX,-28,,,E,
EZE00100082,18030118,TMIN,-91,,,E,
GM000010962,18030118,PRCP,0,,,E,
ITE00100554,18030118,TMAX,38,,,E,
ITE00100554,18030118,TMIN,13,,,E,
EZE00100082,18030119,TMAX,-7,,,E,
EZE00100082,18030119,TMIN,-41,,,E,
GM000010962,18030119,PRCP,0,,,E,
ITE00100554,18030119,TMAX,31,,,E,
ITE00100554,18030119,TMIN,19,,,E,
EZE00100082,18030120,TMAX,-8,,,E,
EZE00100082,18030120,TMIN,-42,,,E,
GM000010962,18030120,PRCP,0,,,E,
ITE00100554,18030120,TMAX,38,,,E,
ITE00100554,18030120,TMIN,13,,,E,
EZE00100082,18030121,TMAX,-7,,,E,
EZE00100082,18030121,TMIN,-24,,,E,
GM000010962,18030121,PRCP,0,,,E,
ITE00100554,18030121,TMAX,63,,,E,
ITE00100554,18030121,TMIN,38,,,E,
EZE00100082,18030122,TMAX,-9,,,E,
EZE00100082,18030122,TMIN,-35,,,E,
GM000010962,18030122,PRCP,10,,,E,
ITE00100554,18030122,TMAX,50,,,E,
ITE00100554,18030122,TMIN,48,,,E,
EZE00100082,18030123,TMAX,-1,,,E,
EZE00100082,18030123,TMIN,-63,,,E,
GM000010962,18030123,PRCP,0,,,E,
ITE00100554,18030123,TMAX,50,,,E,
ITE00100554,18030123,TMIN,31,,,E,
EZE00100082,18030124,TMAX,-20,,,E,
EZE00100082,18030124,TMIN,-119,,,E,
GM000010962,18030124,PRCP,0,,,E,
ITE00100554,18030124,TMAX,45,,,E,
ITE00100554,18030124,TMIN,25,,,E,
EZE00100082,18030125,TMAX,-81,,,E,
EZE00100082,18030125,TMIN,-135,,,E,
GM000010962,18030125,PRCP,0,,,E,
ITE00100554,18030125,TMAX,19,,,E,
ITE00100554,18030125,TMIN,19,,I,E,
EZE00100082,18030126,TMAX,-57,,,E,
EZE00100082,18030126,TMIN,-134,,,E,
GM000010962,18030126,PRCP,0,,,E,
ITE00100554,18030126,TMAX,8,,I,E,
ITE00100554,18030126,TMIN,0,,,E,
EZE00100082,18030127,TMAX,-67,,,E,
EZE00100082,18030127,TMIN,-96,,,E,
GM000010962,18030127,PRCP,25,,,E,
ITE00100554,18030127,TMAX,5,,,E,
ITE00100554,18030127,TMIN,-4,,,E,
EZE00100082,18030128,TMAX,-67,,,E,
EZE00100082,18030128,TMIN,-106,,,E,
GM000010962,18030128,PRCP,0,,,E,
ITE00100554,18030128,TMAX,13,,,E,
ITE00100554,18030128,TMIN,0,,,E,
EZE00100082,18030129,TMAX,-75,,,E,
EZE00100082,18030129,TMIN,-94,,,E,
GM000010962,18030129,PRCP,94,,,E,
ITE00100554,18030129,TMAX,13,,,E,
ITE00100554,18030129,TMIN,-19,,,E,
EZE00100082,18030130,TMAX,-51,,,E,
EZE00100082,18030130,TMIN,-88,,,E,
GM000010962,18030130,PRCP,23,,,E,
ITE00100554,18030130,TMAX,21,,,E,
ITE00100554,18030130,TMIN,0,,I,E,
EZE00100082,18030131,TMAX,-38,,,E,
EZE00100082,18030131,TMIN,-76,,,E,
GM000010962,18030131,PRCP,11,,,E,
ITE00100554,18030131,TMAX,-16,,I,E,
ITE00100554,18030131,TMIN,-50,,,E,
EZE00100082,18030201,TMAX,-14,,,E,
EZE00100082,18030201,TMIN,-50,,,E,
GM000010962,18030201,PRCP,17,,,E,
ITE00100554,18030201,TMAX,-59,,,E,
ITE00100554,18030201,TMIN,-83,,,E,
EZE00100082,18030202,TMAX,-7,,,E,
EZE00100082,18030202,TMIN,-36,,,E,
GM000010962,18030202,PRCP,19,,,E,
ITE00100554,18030202,TMAX,-63,,,E,
ITE00100554,18030202,TMIN,-125,,,E,
EZE00100082,18030203,TMAX,7,,,E,
EZE00100082,18030203,TMIN,-43,,,E,
GM000010962,18030203,PRCP,8,,,E,
ITE00100554,18030203,TMAX,-25,,,E,
ITE00100554,18030203,TMIN,-75,,,E,
EZE00100082,18030204,TMAX,-35,,,E,
EZE00100082,18030204,TMIN,-96,,,E,
GM000010962,18030204,PRCP,31,,,E,
ITE00100554,18030204,TMAX,0,,,E,
ITE00100554,18030204,TMIN,-44,,,E,
EZE00100082,18030205,TMAX,-62,,,E,
EZE00100082,18030205,TMIN,-125,,,E,
GM000010962,18030205,PRCP,20,,,E,
ITE00100554,18030205,TMAX,0,,,E,
ITE00100554,18030205,TMIN,-38,,,E,
EZE00100082,18030206,TMAX,-35,,,E,
EZE00100082,18030206,TMIN,-90,,,E,
GM000010962,18030206,PRCP,0,,,E,
ITE00100554,18030206,TMAX,-38,,,E,
ITE00100554,18030206,TMIN,-83,,,E,
EZE00100082,18030207,TMAX,-54,,,E,
EZE00100082,18030207,TMIN,-120,,,E,
GM000010962,18030207,PRCP,0,,,E,
ITE00100554,18030207,TMAX,-38,,,E,
ITE00100554,18030207,TMIN,-63,,,E,
EZE00100082,18030208,TMAX,-64,,,E,
EZE00100082,18030208,TMIN,-161,,,E,
GM000010962,18030208,PRCP,18,,,E,
ITE00100554,18030208,TMAX,-25,,,E,
ITE00100554,18030208,TMIN,-54,,,E,
EZE00100082,18030209,TMAX,-61,,,E,
EZE00100082,18030209,TMIN,-95,,,E,
GM000010962,18030209,PRCP,4,,,E,
ITE00100554,18030209,TMAX,-16,,,E,
ITE00100554,18030209,TMIN,-66,,,E,
EZE00100082,18030210,TMAX,-55,,,E,
EZE00100082,18030210,TMIN,-107,,,E,
GM000010962,18030210,PRCP,23,,,E,
ITE00100554,18030210,TMAX,-18,,,E,
ITE00100554,18030210,TMIN,-69,,,E,
EZE00100082,18030211,TMAX,-48,,,E,
EZE00100082,18030211,TMIN,-129,,,E,
GM000010962,18030211,PRCP,16,,,E,
ITE00100554,18030211,TMAX,25,,,E,
ITE00100554,18030211,TMIN,-21,,,E,
EZE00100082,18030212,TMAX,-39,,,E,
EZE00100082,18030212,TMIN,-115,,,E,
GM000010962,18030212,PRCP,0,,,E,
ITE00100554,18030212,TMAX,0,,,E,
ITE00100554,18030212,TMIN,-50,,,E,
EZE00100082,18030213,TMAX,-25,,,E,
EZE00100082,18030213,TMIN,-69,,,E,
GM000010962,18030213,PRCP,4,,,E,
ITE00100554,18030213,TMAX,-38,,,E,
ITE00100554,18030213,TMIN,-100,,,E,
EZE00100082,18030214,TMAX,-30,,,E,
EZE00100082,18030214,TMIN,-70,,,E,
GM000010962,18030214,PRCP,0,,,E,
ITE00100554,18030214,TMAX,-48,,I,E,
ITE00100554,18030214,TMIN,-100,,,E,
EZE00100082,18030215,TMAX,23,,,E,
EZE00100082,18030215,TMIN,-36,,,E,
GM000010962,18030215,PRCP,5,,,E,
ITE00100554,18030215,TMAX,0,,,E,
ITE00100554,18030215,TMIN,-25,,I,E,
EZE00100082,18030216,TMAX,46,,,E,
EZE00100082,18030216,TMIN,2,,,E,
GM000010962,18030216,PRCP,8,,,E,
ITE00100554,18030216,TMAX,19,,,E,
ITE00100554,18030216,TMIN,-13,,,E,
EZE00100082,18030217,TMAX,51,,,E,
EZE00100082,18030217,TMIN,3,,,E,
GM000010962,18030217,PRCP,11,,,E,
ITE00100554,18030217,TMAX,19,,,E,
ITE00100554,18030217,TMIN,-48,,,E,
EZE00100082,18030218,TMAX,61,,,E,
EZE00100082,18030218,TMIN,47,,,E,
GM000010962,18030218,PRCP,0,,,E,
ITE00100554,18030218,TMAX,21,,,E,
ITE00100554,18030218,TMIN,-29,,,E,
EZE00100082,18030219,TMAX,72,,,E,
EZE00100082,18030219,TMIN,40,,,E,
GM000010962,18030219,PRCP,0,,,E,
ITE00100554,18030219,TMAX,38,,,E,
ITE00100554,18030219,TMIN,16,,,E,
EZE00100082,18030220,TMAX,61,,,E,
EZE00100082,18030220,TMIN,27,,,E,
GM000010962,18030220,PRCP,0,,,E,
ITE00100554,18030220,TMAX,41,,,E,
ITE00100554,18030220,TMIN,25,,,E,
EZE00100082,18030221,TMAX,67,,,E,
EZE00100082,18030221,TMIN,24,,,E,
GM000010962,18030221,PRCP,0,,,E,
ITE00100554,18030221,TMAX,38,,,E,
ITE00100554,18030221,TMIN,21,,,E,
EZE00100082,18030222,TMAX,33,,,E,
EZE00100082,18030222,TMIN,14,,,E,
GM000010962,18030222,PRCP,0,,,E,
ITE00100554,18030222,TMAX,63,,,E,
ITE00100554,18030222,TMIN,20,,,E,
EZE00100082,18030223,TMAX,27,,,E,
EZE00100082,18030223,TMIN,-5,,,E,
GM000010962,18030223,PRCP,0,,,E,
ITE00100554,18030223,TMAX,44,,,E,
ITE00100554,18030223,TMIN,0,,,E,
EZE00100082,18030224,TMAX,22,,,E,
EZE00100082,18030224,TMIN,-10,,,E,
GM000010962,18030224,PRCP,0,,,E,
ITE00100554,18030224,TMAX,21,,,E,
ITE00100554,18030224,TMIN,-9,,,E,
EZE00100082,18030225,TMAX,14,,,E,
EZE00100082,18030225,TMIN,-13,,,E,
GM000010962,18030225,PRCP,0,,,E,
ITE00100554,18030225,TMAX,8,,,E,
ITE00100554,18030225,TMIN,0,,,E,
EZE00100082,18030226,TMAX,57,,,E,
EZE00100082,18030226,TMIN,12,,,E,
GM000010962,18030226,PRCP,0,,,E,
ITE00100554,18030226,TMAX,20,,,E,
ITE00100554,18030226,TMIN,0,,,E,
EZE00100082,18030227,TMAX,97,,,E,
EZE00100082,18030227,TMIN,38,,,E,
GM000010962,18030227,PRCP,2,,,E,
ITE00100554,18030227,TMAX,55,,,E,
ITE00100554,18030227,TMIN,0,,,E,
EZE00100082,18030228,TMAX,57,,,E,
EZE00100082,18030228,TMIN,33,,,E,
GM000010962,18030228,PRCP,0,,,E,
ITE00100554,18030228,TMAX,138,,,E,
ITE00100554,18030228,TMIN,50,,,E,
EZE00100082,18030301,TMAX,77,,,E,
EZE00100082,18030301,TMIN,27,,,E,
GM000010962,18030301,PRCP,16,,,E,
ITE00100554,18030301,TMAX,145,,,E,
ITE00100554,18030301,TMIN,75,,,E,
EZE00100082,18030302,TMAX,42,,,E,
EZE00100082,18030302,TMIN,20,,,E,
GM000010962,18030302,PRCP,5,,,E,
ITE00100554,18030302,TMAX,146,,,E,
ITE00100554,18030302,TMIN,70,,,E,
EZE00100082,18030303,TMAX,83,,,E,
EZE00100082,18030303,TMIN,20,,,E,
GM000010962,18030303,PRCP,0,,,E,
ITE00100554,18030303,TMAX,88,,,E,
ITE00100554,18030303,TMIN,75,,,E,
EZE00100082,18030304,TMAX,24,,,E,
EZE00100082,18030304,TMIN,-5,,,E,
GM000010962,18030304,PRCP,25,,,E,
ITE00100554,18030304,TMAX,94,,,E,
ITE00100554,18030304,TMIN,63,,,E,
EZE00100082,18030305,TMAX,9,,,E,
EZE00100082,18030305,TMIN,-13,,,E,
GM000010962,18030305,PRCP,79,,,E,
ITE00100554,18030305,TMAX,88,,,E,
ITE00100554,18030305,TMIN,63,,,E,
EZE00100082,18030306,TMAX,10,,,E,
EZE00100082,18030306,TMIN,-18,,,E,
GM000010962,18030306,PRCP,0,,,E,
ITE00100554,18030306,TMAX,75,,,E,
ITE00100554,18030306,TMIN,63,,,E,
EZE00100082,18030307,TMAX,25,,,E,
EZE00100082,18030307,TMIN,-6,,,E,
GM000010962,18030307,PRCP,0,,,E,
ITE00100554,18030307,TMAX,81,,,E,
ITE00100554,18030307,TMIN,60,,,E,
EZE00100082,18030308,TMAX,25,,,E,
EZE00100082,18030308,TMIN,-5,,,E,
GM000010962,18030308,PRCP,0,,,E,
ITE00100554,18030308,TMAX,88,,,E,
ITE00100554,18030308,TMIN,63,,,E,
EZE00100082,18030309,TMAX,14,,,E,
EZE00100082,18030309,TMIN,-28,,,E,
GM000010962,18030309,PRCP,54,,,E,
ITE00100554,18030309,TMAX,106,,,E,
ITE00100554,18030309,TMIN,60,,,E,
EZE00100082,18030310,TMAX,26,,,E,
EZE00100082,18030310,TMIN,-4,,,E,
GM000010962,18030310,PRCP,2,,,E,
ITE00100554,18030310,TMAX,105,,,E,
ITE00100554,18030310,TMIN,53,,,E,
EZE00100082,18030311,TMAX,27,,,E,
EZE00100082,18030311,TMIN,-7,,,E,
GM000010962,18030311,PRCP,0,,,E,
ITE00100554,18030311,TMAX,100,,,E,
ITE00100554,18030311,TMIN,38,,,E,
EZE00100082,18030312,TMAX,4,,,E,
EZE00100082,18030312,TMIN,-35,,,E,
GM000010962,18030312,PRCP,54,,,E,
ITE00100554,18030312,TMAX,85,,,E,
ITE00100554,18030312,TMIN,63,,,E,
EZE00100082,18030313,TMAX,-19,,,E,
EZE00100082,18030313,TMIN,-64,,,E,
GM000010962,18030313,PRCP,17,,,E,
ITE00100554,18030313,TMAX,63,,,E,
ITE00100554,18030313,TMIN,45,,,E,
EZE00100082,18030314,TMAX,13,,,E,
EZE00100082,18030314,TMIN,-68,,,E,
GM000010962,18030314,PRCP,2,,,E,
ITE00100554,18030314,TMAX,69,,,E,
ITE00100554,18030314,TMIN,38,,,E,
EZE00100082,18030315,TMAX,57,,,E,
EZE00100082,18030315,TMIN,-1,,,E,
GM000010962,18030315,PRCP,0,,,E,
ITE00100554,18030315,TMAX,94,,,E,
ITE00100554,18030315,TMIN,25,,,E,
EZE00100082,18030316,TMAX,54,,,E,
EZE00100082,18030316,TMIN,8,,,E,
GM000010962,18030316,PRCP,0,,,E,
ITE00100554,18030316,TMAX,88,,,E,
ITE00100554,18030316,TMIN,34,,,E,
EZE00100082,18030317,TMAX,47,,,E,
EZE00100082,18030317,TMIN,-14,,,E,
GM000010962,18030317,PRCP,0,,,E,
ITE00100554,18030317,TMAX,94,,,E,
ITE00100554,18030317,TMIN,38,,,E,
EZE00100082,18030318,TMAX,73,,,E,
EZE00100082,18030318,TMIN,-12,,,E,
GM000010962,18030318,PRCP,0,,,E,
ITE00100554,18030318,TMAX,113,,,E,
ITE00100554,18030318,TMIN,38,,,E,
EZE00100082,18030319,TMAX,85,,,E,
EZE00100082,18030319,TMIN,-8,,,E,
GM000010962,18030319,PRCP,0,,,E,
ITE00100554,18030319,TMAX,113,,,E,
ITE00100554,18030319,TMIN,68,,,E,
EZE00100082,18030320,TMAX,95,,,E,
EZE00100082,18030320,TMIN,3,,,E,
GM000010962,18030320,PRCP,0,,,E,
ITE00100554,18030320,TMAX,113,,,E,
ITE00100554,18030320,TMIN,44,,,E,
EZE00100082,18030321,TMAX,92,,,E,
EZE00100082,18030321,TMIN,11,,,E,
GM000010962,18030321,PRCP,0,,,E,
ITE00100554,18030321,TMAX,125,,,E,
ITE00100554,18030321,TMIN,50,,,E,
EZE00100082,18030322,TMAX,91,,,E,
EZE00100082,18030322,TMIN,19,,,E,
GM000010962,18030322,PRCP,0,,,E,
ITE00100554,18030322,TMAX,138,,,E,
ITE00100554,18030322,TMIN,69,,,E,
EZE00100082,18030323,TMAX,90,,,E,
EZE00100082,18030323,TMIN,-5,,,E,
GM000010962,18030323,PRCP,0,,,E,
ITE00100554,18030323,TMAX,138,,,E,
ITE00100554,18030323,TMIN,88,,,E,
EZE00100082,18030324,TMAX,82,,,E,
EZE00100082,18030324,TMIN,-8,,,E,
GM000010962,18030324,PRCP,0,,,E,
ITE00100554,18030324,TMAX,119,,,E,
ITE00100554,18030324,TMIN,100,,,E,
EZE00100082,18030325,TMAX,88,,,E,
EZE00100082,18030325,TMIN,-6,,,E,
GM000010962,18030325,PRCP,0,,,E,
ITE00100554,18030325,TMAX,113,,,E,
ITE00100554,18030325,TMIN,75,,,E,
EZE00100082,18030326,TMAX,113,,,E,
EZE00100082,18030326,TMIN,2,,,E,
GM000010962,18030326,PRCP,0,,,E,
ITE00100554,18030326,TMAX,113,,,E,
ITE00100554,18030326,TMIN,75,,,E,
EZE00100082,18030327,TMAX,124,,,E,
EZE00100082,18030327,TMIN,17,,,E,
GM000010962,18030327,PRCP,0,,,E,
ITE00100554,18030327,TMAX,125,,,E,
ITE00100554,18030327,TMIN,63,,,E,
EZE00100082,18030328,TMAX,136,,,E,
EZE00100082,18030328,TMIN,22,,,E,
GM000010962,18030328,PRCP,58,,,E,
ITE00100554,18030328,TMAX,113,,,E,
ITE00100554,18030328,TMIN,88,,,E,
EZE00100082,18030329,TMAX,153,,,E,
EZE00100082,18030329,TMIN,53,,,E,
GM000010962,18030329,PRCP,11,,,E,
ITE00100554,18030329,TMAX,131,,,E,
ITE00100554,18030329,TMIN,88,,,E,
EZE00100082,18030330,TMAX,130,,,E,
EZE00100082,18030330,TMIN,46,,,E,
GM000010962,18030330,PRCP,124,,,E,
ITE00100554,18030330,TMAX,156,,,E,
ITE00100554,18030330,TMIN,106,,,E,
EZE00100082,18030331,TMAX,120,,,E,
EZE00100082,18030331,TMIN,74,,,E,
GM000010962,18030331,PRCP,0,,,E,
ITE00100554,18030331,TMAX,171,,,E,
ITE00100554,18030331,TMIN,88,,,E,
EZE00100082,18030401,TMAX,182,,,E,
EZE00100082,18030401,TMIN,80,,,E,
GM000010962,18030401,PRCP,0,,,E,
ITE00100554,18030401,TMAX,191,,,E,
ITE00100554,18030401,TMIN,100,,,E,
EZE00100082,18030402,TMAX,183,,,E,
EZE00100082,18030402,TMIN,69,,,E,
GM000010962,18030402,PRCP,0,,,E,
ITE00100554,18030402,TMAX,169,,,E,
ITE00100554,18030402,TMIN,119,,,E,
EZE00100082,18030403,TMAX,175,,,E,
EZE00100082,18030403,TMIN,74,,,E,
GM000010962,18030403,PRCP,0,,,E,
ITE00100554,18030403,TMAX,125,,,E,
ITE00100554,18030403,TMIN,125,,,E,
EZE00100082,18030404,TMAX,198,,,E,
EZE00100082,18030404,TMIN,77,,,E,
GM000010962,18030404,PRCP,0,,,E,
ITE00100554,18030404,TMAX,163,,,E,
ITE00100554,18030404,TMIN,113,,,E,
EZE00100082,18030405,TMAX,182,,,E,
EZE00100082,18030405,TMIN,70,,,E,
GM000010962,18030405,PRCP,0,,,E,
ITE00100554,18030405,TMAX,163,,,E,
ITE00100554,18030405,TMIN,95,,,E,
EZE00100082,18030406,TMAX,206,,,E,
EZE00100082,18030406,TMIN,65,,,E,
GM000010962,18030406,PRCP,0,,,E,
ITE00100554,18030406,TMAX,163,,,E,
ITE00100554,18030406,TMIN,113,,,E,
EZE00100082,18030407,TMAX,215,,,E,
EZE00100082,18030407,TMIN,100,,,E,
GM000010962,18030407,PRCP,0,,,E,
ITE00100554,18030407,TMAX,175,,,E,
ITE00100554,18030407,TMIN,113,,,E,
EZE00100082,18030408,TMAX,215,,,E,
EZE00100082,18030408,TMIN,98,,,E,
GM000010962,18030408,PRCP,0,,,E,
ITE00100554,18030408,TMAX,191,,,E,
ITE00100554,18030408,TMIN,106,,,E,
EZE00100082,18030409,TMAX,215,,,E,
EZE00100082,18030409,TMIN,94,,,E,
GM000010962,18030409,PRCP,0,,,E,
ITE00100554,18030409,TMAX,200,,,E,
ITE00100554,18030409,TMIN,131,,,E,
EZE00100082,18030410,TMAX,216,,,E,
EZE00100082,18030410,TMIN,90,,,E,
GM000010962,18030410,PRCP,0,,,E,
ITE00100554,18030410,TMAX,204,,,E,
ITE00100554,18030410,TMIN,135,,,E,
EZE00100082,18030411,TMAX,213,,,E,
EZE00100082,18030411,TMIN,85,,,E,
GM000010962,18030411,PRCP,0,,,E,
ITE00100554,18030411,TMAX,200,,,E,
ITE00100554,18030411,TMIN,144,,,E,
EZE00100082,18030412,TMAX,185,,,E,
EZE00100082,18030412,TMIN,88,,,E,
GM000010962,18030412,PRCP,0,,,E,
ITE00100554,18030412,TMAX,185,,,E,
ITE00100554,18030412,TMIN,138,,,E,
EZE00100082,18030413,TMAX,167,,,E,
EZE00100082,18030413,TMIN,73,,,E,
GM000010962,18030413,PRCP,0,,,E,
ITE00100554,18030413,TMAX,200,,,E,
ITE00100554,18030413,TMIN,121,,,E,
EZE00100082,18030414,TMAX,182,,,E,
EZE00100082,18030414,TMIN,74,,,E,
GM000010962,18030414,PRCP,0,,,E,
ITE00100554,18030414,TMAX,200,,,E,
ITE00100554,18030414,TMIN,113,,,E,
EZE00100082,18030415,TMAX,205,,,E,
EZE00100082,18030415,TMIN,86,,,E,
GM000010962,18030415,PRCP,0,,,E,
ITE00100554,18030415,TMAX,190,,,E,
ITE00100554,18030415,TMIN,113,,,E,
EZE00100082,18030416,TMAX,200,,,E,
EZE00100082,18030416,TMIN,83,,,E,
GM000010962,18030416,PRCP,0,,,E,
ITE00100554,18030416,TMAX,192,,,E,
ITE00100554,18030416,TMIN,124,,,E,
EZE00100082,18030417,TMAX,221,,,E,
EZE00100082,18030417,TMIN,83,,,E,
GM000010962,18030417,PRCP,0,,,E,
ITE00100554,18030417,TMAX,204,,,E,
ITE00100554,18030417,TMIN,124,,,E,
EZE00100082,18030418,TMAX,236,,,E,
EZE00100082,18030418,TMIN,99,,,E,
GM000010962,18030418,PRCP,0,,,E,
ITE00100554,18030418,TMAX,197,,,E,
ITE00100554,18030418,TMIN,139,,,E,
EZE00100082,18030419,TMAX,159,,,E,
EZE00100082,18030419,TMIN,108,,,E,
GM000010962,18030419,PRCP,5,,,E,
ITE00100554,18030419,TMAX,193,,,E,
ITE00100554,18030419,TMIN,148,,,E,
EZE00100082,18030420,TMAX,118,,,E,
EZE00100082,18030420,TMIN,48,,,E,
GM000010962,18030420,PRCP,11,,,E,
ITE00100554,18030420,TMAX,187,,,E,
ITE00100554,18030420,TMIN,137,,,E,
EZE00100082,18030421,TMAX,140,,,E,
EZE00100082,18030421,TMIN,48,,,E,
GM000010962,18030421,PRCP,14,,,E,
ITE00100554,18030421,TMAX,212,,,E,
ITE00100554,18030421,TMIN,127,,,E,
EZE00100082,18030422,TMAX,128,,,E,
EZE00100082,18030422,TMIN,75,,,E,
GM000010962,18030422,PRCP,4,,,E,
ITE00100554,18030422,TMAX,224,,,E,
ITE00100554,18030422,TMIN,139,,,E,
EZE00100082,18030423,TMAX,125,,,E,
EZE00100082,18030423,TMIN,80,,,E,
GM000010962,18030423,PRCP,135,,,E,
ITE00100554,18030423,TMAX,212,,,E,
ITE00100554,18030423,TMIN,162,,,E,
EZE00100082,18030424,TMAX,137,,,E,
EZE00100082,18030424,TMIN,75,,,E,
GM000010962,18030424,PRCP,75,,,E,
ITE00100554,18030424,TMAX,192,,,E,
ITE00100554,18030424,TMIN,157,,,E,
EZE00100082,18030425,TMAX,144,,,E,
EZE00100082,18030425,TMIN,68,,,E,
GM000010962,18030425,PRCP,10,,,E,
ITE00100554,18030425,TMAX,187,,,E,
ITE00100554,18030425,TMIN,128,,,E,
EZE00100082,18030426,TMAX,144,,,E,
EZE00100082,18030426,TMIN,77,,,E,
GM000010962,18030426,PRCP,16,,,E,
ITE00100554,18030426,TMAX,197,,,E,
ITE00100554,18030426,TMIN,108,,,E,
EZE00100082,18030427,TMAX,173,,,E,
EZE00100082,18030427,TMIN,67,,,E,
GM000010962,18030427,PRCP,0,,,E,
ITE00100554,18030427,TMAX,199,,,E,
ITE00100554,18030427,TMIN,130,,,E,
EZE00100082,18030428,TMAX,176,,,E,
EZE00100082,18030428,TMIN,102,,,E,
GM000010962,18030428,PRCP,23,,,E,
ITE00100554,18030428,TMAX,203,,,E,
ITE00100554,18030428,TMIN,168,,,E,
EZE00100082,18030429,TMAX,124,,,E,
EZE00100082,18030429,TMIN,86,,,E,
GM000010962,18030429,PRCP,31,,,E,
ITE00100554,18030429,TMAX,192,,,E,
ITE00100554,18030429,TMIN,132,,,E,
EZE00100082,18030430,TMAX,160,,,E,
EZE00100082,18030430,TMIN,85,,,E,
GM000010962,18030430,PRCP,39,,,E,
ITE00100554,18030430,TMAX,180,,,E,
ITE00100554,18030430,TMIN,120,,,E,
EZE00100082,18030501,TMAX,137,,,E,
EZE00100082,18030501,TMIN,83,,,E,
GM000010962,18030501,PRCP,0,,,E,
ITE00100554,18030501,TMAX,166,,,E,
ITE00100554,18030501,TMIN,88,,,E,
EZE00100082,18030502,TMAX,177,,,E,
EZE00100082,18030502,TMIN,91,,,E,
